"","ENFORCEMENT_ACTION.PWSID","ENFORCEMENT_ACTION.ENFORCEMENT_ID","ENFORCEMENT_ACTION.ORIGINATOR_CODE","ENFORCEMENT_ACTION.ENFORCEMENT_DATE","ENFORCEMENT_ACTION.ENFORCEMENT_ACTION_TYPE_CODE","ENFORCEMENT_ACTION.ENFORCEMENT_COMMENT_TEXT","X"
"42013","PA4110004","11166207001","S","19-AUG-11","SOX",NA,NA
"42014","PA4110004","11166207006","S","19-AUG-11","SOX",NA,NA
"42015","PA4110004","123880712001","S","19-SEP-12","SIA",NA,NA
"42016","PA4110004","123880712031","S","19-SEP-12","SIA",NA,NA
"42017","PA4110004","123880713001","S","19-SEP-12","SOX",NA,NA
"42018","PA4110004","123880713031","S","19-SEP-12","SOX",NA,NA
"42019","PA4110004","140223824001","S","24-DEC-13","SIA",NA,NA
"42020","PA4110004","140223825001","S","24-DEC-13","SIE",NA,NA
"42021","PA4110004","140223826001","S","03-JUL-14","SIF",NA,NA
"42022","PA4110004","140223827001","S","03-JUL-14","SOX",NA,NA
"42023","PA4110004","18166208001","S","28-FEB-18","SIF",NA,NA
"42024","PA4110004","183880714001","S","28-FEB-18","SIF",NA,NA
"42025","PA3540070","11162916001","S","11-MAY-11","SFJ",NA,NA
"42026","PA3540070","11162917001","S","11-MAY-11","SIE",NA,NA
"42027","PA3540070","11162918001","S","11-MAY-11","SIF",NA,NA
"42028","PA3540070","11162919001","S","02-AUG-11","SOX",NA,NA
"42029","PA3540070","11213936091","S","25-JUL-11","SIA",NA,NA
"42030","PA3540070","11213937091","S","25-JUL-11","SOX",NA,NA
"42031","PA3540070","122714612013","S","25-JUN-12","SIA",NA,NA
"42032","PA3540070","122714614013","S","24-AUG-12","SOX",NA,NA
"42033","PA3540070","140724924001","S","18-FEB-14","SIA",NA,NA
"42034","PA3540070","140724926001","S","18-FEB-14","SOX",NA,NA
"42035","PA3540070","150213030001","S","29-DEC-14","SIA",NA,NA
"42036","PA3540070","150213032001","S","20-JAN-15","SOX",NA,NA
"42037","PA3540070","182181548001","S","14-AUG-18","SIA",NA,NA
"42038","PA3540070","182181550001","S","14-AUG-18","SOX",NA,NA
"42039","PA3540071","140725024001","S","18-FEB-14","SIA",NA,NA
"42040","PA3540071","140725026001","S","18-FEB-14","SOX",NA,NA
"42041","PA3540071","150213130001","S","29-DEC-14","SIA",NA,NA
"42042","PA3540071","150213132001","S","20-JAN-15","SOX",NA,NA
"42043","PA3540072","11336906001","S","22-AUG-11","SIA",NA,NA
"42044","PA3540072","11336908001","S","22-AUG-11","SOX",NA,NA
"42045","PA3540073","91986184001","S","15-SEP-09","SFJ",NA,NA
"42046","PA3540073","101986186001","S","23-OCT-09","SOX",NA,NA
"42047","PA3540073","162898337001","S","16-AUG-16","SOX",NA,NA
"42048","PA3540073","162898936007","S","16-AUG-16","SIA",NA,NA
"42049","PA3540073","162898938007","S","20-SEP-16","SOX",NA,NA
"42050","PA3540073","162899838016","S","23-AUG-16","SOX",NA,NA
"42051","PA3540073","174175736020","S","24-OCT-16","SIA",NA,NA
"42052","PA3540073","174175738020","S","23-JAN-17","SOX",NA,NA
"42053","PA3390045","102200384001","S","13-NOV-09","SIA",NA,NA
"42054","PA3390045","102200386001","S","13-NOV-09","SOX",NA,NA
"42055","PA3390045","130772318001","S","18-MAR-13","SIA",NA,NA
"42056","PA3390045","130772319001","S","18-MAR-13","SIE",NA,NA
"42057","PA3390045","130772321001","S","12-APR-13","SOX",NA,NA
"42058","PA3390045","144464018003","S","29-OCT-13","SIA",NA,NA
"42059","PA3390045","144464020003","S","13-NOV-13","SOX",NA,NA
"42060","PA3390045","181864948003","S","02-JUL-18","SIA",NA,NA
"42061","PA3390045","181864950003","S","12-JUL-18","SOX",NA,NA
"42062","PA3540037","121557112003","S","22-MAR-12","SIA",NA,NA
"42063","PA3540037","121557114003","S","15-JUN-12","SOX",NA,NA
"42064","PA3540037","123876912004","S","25-SEP-12","SIA",NA,NA
"42065","PA3540037","123876913004","S","25-SEP-12","SIE",NA,NA
"42066","PA3540037","123876914004","S","25-SEP-12","SIF",NA,NA
"42067","PA3540037","123876915004","S","25-SEP-12","SFH",NA,NA
"42068","PA3540037","123876916004","S","25-SEP-12","SOX",NA,NA
"42069","PA3540037","130799318001","S","29-JAN-13","SIA",NA,NA
"42070","PA3540037","130799319001","S","29-JAN-13","SFH",NA,NA
"42071","PA3540037","130799320001","S","29-JAN-13","SIE",NA,NA
"42072","PA3540037","130799321001","S","29-JAN-13","SIF",NA,NA
"42073","PA3540037","130799322001","S","29-JAN-13","SOX",NA,NA
"42074","PA3540037","141410125001","S","25-FEB-14","SOX",NA,NA
"42075","PA3540037","151665430005","S","23-JUN-15","SIA",NA,NA
"42076","PA3540037","151665432005","S","23-JUN-15","SOX",NA,NA
"42077","PA3540038","150588430001","S","02-FEB-15","SIA",NA,NA
"42078","PA3540038","150588432001","S","17-FEB-15","SOX",NA,NA
"42079","PA3540038","170120442001","S","06-DEC-16","SIA",NA,NA
"42080","PA3540038","170120444001","S","06-DEC-16","SOX",NA,NA
"42081","PA3540039","152087630001","S","24-JUL-15","SIA",NA,NA
"42082","PA3540039","152087632001","S","24-JUL-15","SOX",NA,NA
"42083","PA3540039","181058948001","S","26-FEB-18","SIA",NA,NA
"42084","PA3540039","181058950001","S","26-MAR-18","SOX",NA,NA
"42085","PA3540039","191511154002","S","30-APR-19","SIA",NA,NA
"42086","PA3540039","191511156002","S","30-APR-19","SOX",NA,NA
"42087","PA3540040","10107261001","S","23-MAR-10","SFJ",NA,NA
"42088","PA3540040","10107262001","S","23-MAR-10","SIE",NA,NA
"42089","PA3540040","10107263001","S","29-MAR-10","SOX",NA,NA
"42090","PA3540040","101985884001","S","11-JAN-10","SFJ",NA,NA
"42091","PA3540040","101985885001","S","11-JAN-10","SIE",NA,NA
"42092","PA3540040","11016926001","S","24-FEB-11","SIA",NA,NA
"42093","PA3540040","11016928001","S","24-FEB-11","SOX",NA,NA
"42094","PA3540040","111985886001","S","23-JUN-11","SOX",NA,NA
"42095","PA3540040","11336806002","S","22-AUG-11","SIA",NA,NA
"42096","PA3540040","11336808002","S","22-AUG-11","SOX",NA,NA
"42097","PA3540040","123667013030","S","23-AUG-12","SOX",NA,NA
"42098","PA3540040","12397336001","S","21-DEC-11","SIA",NA,NA
"42099","PA3540040","12397337001","S","21-DEC-11","SIE",NA,NA
"42100","PA3540040","12397338001","S","12-APR-12","SOX",NA,NA
"42101","PA3540040","131671619003","S","15-APR-13","SOX",NA,NA
"42102","PA3540040","133094212001","S","13-MAY-13","SIA",NA,NA
"42103","PA3540040","133094214001","S","13-MAY-13","SOX",NA,NA
"42104","PA3540040","141318624001","S","30-JAN-14","SIA",NA,NA
"42105","PA3540040","141318626001","S","16-APR-14","SOX",NA,NA
"42106","PA3540040","143164024002","S","03-SEP-14","SIA",NA,NA
"42107","PA3540040","143164026002","S","30-SEP-14","SOX",NA,NA
"42108","PA3540040","144477018001","S","06-NOV-13","SID",NA,NA
"42109","PA3540040","144477019001","S","06-NOV-13","SFJ",NA,NA
"42110","PA3540040","144477020001","S","06-NOV-13","SOX",NA,NA
"42111","PA3540040","150074330001","S","02-DEC-14","SIA",NA,NA
"42112","PA3540040","150074332001","S","29-DEC-14","SOX",NA,NA
"42113","PA3540040","160659936001","S","22-FEB-16","SIA",NA,NA
"42114","PA3540040","160659938001","S","18-APR-16","SOX",NA,NA
"42115","PA3540040","161531136013","S","27-APR-16","SIA",NA,NA
"42116","PA3540040","161531138013","S","27-APR-16","SOX",NA,NA
"42117","PA3540040","162889530001","S","05-NOV-15","SIA",NA,NA
"42118","PA3540040","162889532001","S","05-NOV-15","SOX",NA,NA
"42119","PA3540040","162889632002","S","13-NOV-15","SOX",NA,NA
"42120","PA3540040","172619042001","S","24-JUL-17","SFJ",NA,NA
"42121","PA3540040","172619044001","S","07-AUG-17","SOX",NA,NA
"42122","PA3540040","191511254001","S","12-JUN-19","SIA",NA,NA
"42123","PA3540041","90991184006","S","20-APR-09","SFJ",NA,NA
"42124","PA3540041","90991186006","S","20-APR-09","SOX",NA,NA
"42125","PA3540041","11274446001","S","09-AUG-11","SIA",NA,NA
"42126","PA3540041","11274446005","S","09-AUG-11","SIA",NA,NA
"42127","PA3540041","121557212004","S","02-APR-12","SIA",NA,NA
"42128","PA3540041","121557214004","S","25-APR-12","SOX",NA,NA
"42129","PA3540041","121996812005","S","25-APR-12","SIA",NA,NA
"42130","PA3540041","121996814005","S","21-MAY-12","SOX",NA,NA
"42131","PA3540041","12274447001","S","06-OCT-11","SIE",NA,NA
"42132","PA3540041","12274448001","S","06-OCT-11","SIF",NA,NA
"42133","PA3540041","12274449001","S","06-OCT-11","SOX",NA,NA
"42134","PA3540041","130233118001","S","26-DEC-12","SIA",NA,NA
"42135","PA3540041","130233120001","S","07-JAN-13","SOX",NA,NA
"42136","PA3540041","132157318002","S","29-APR-13","SIA",NA,NA
"42137","PA3540041","132157320002","S","16-MAY-13","SOX",NA,NA
"42138","PA3540041","173033142001","S","23-AUG-17","SIA",NA,NA
"42139","PA3540041","173033144001","S","23-AUG-17","SOX",NA,NA
"42140","PA3540041","183794842006","S","24-OCT-17","SIA",NA,NA
"42141","PA3540041","183794844006","S","16-MAY-18","SOX",NA,NA
"42142","PA3540041","191328754001","S","22-MAR-19","SIA",NA,NA
"42143","PA3540042","10187811","S","03-SEP-10","SFJ",NA,NA
"42144","PA3540042","10187811001","S","03-SEP-10","SIE",NA,NA
"42145","PA3540042","10187812001","S","03-SEP-10","SIF",NA,NA
"42146","PA3540042","10187813001","S","29-SEP-10","SOX",NA,NA
"42147","PA3540042","123667112001","S","22-AUG-12","SIA",NA,NA
"42148","PA3540042","123667114001","S","13-SEP-12","SOX",NA,NA
"42149","PA3540042","132261174001","S","05-NOV-12","SOX",NA,NA
"42150","PA3540042","132756018001","S","05-JUL-13","SIA",NA,NA
"42151","PA3540042","132756019001","S","05-JUL-13","SFJ",NA,NA
"42152","PA3540042","132756020001","S","05-JUL-13","SIE",NA,NA
"42153","PA3540042","132756021001","S","01-AUG-13","SIF",NA,NA
"42154","PA3540042","132756022001","S","01-AUG-13","SOX",NA,NA
"42155","PA3540042","140068924001","S","20-DEC-13","SIA",NA,NA
"42156","PA3540042","140068926001","S","22-JAN-14","SOX",NA,NA
"42157","PA3540042","140221024002","S","24-DEC-13","SIA",NA,NA
"42158","PA3540042","140221026002","S","27-JAN-14","SOX",NA,NA
"42159","PA3540042","140724324003","S","27-JAN-14","SIA",NA,NA
"42160","PA3540042","141318724004","S","30-JAN-14","SIA",NA,NA
"42161","PA3540042","141318725004","S","30-APR-14","SFJ",NA,NA
"42162","PA3540042","141318726004","S","30-APR-14","SIF",NA,NA
"42163","PA3540042","141318727004","S","30-APR-14","SIE",NA,NA
"42164","PA3540042","141318728004","S","30-APR-14","SOX",NA,NA
"42165","PA3540042","144477218001","S","06-NOV-13","SIA",NA,NA
"42166","PA3540042","144477219001","S","12-FEB-14","SFJ",NA,NA
"42167","PA3540042","144477220001","S","12-FEB-14","SIE",NA,NA
"42168","PA3540042","144477221001","S","19-FEB-14","SIF",NA,NA
"42169","PA3540042","144477222001","S","19-FEB-14","SOX",NA,NA
"42170","PA3540042","162894337003","S","16-AUG-16","SOX",NA,NA
"42171","PA3540042","162894736007","S","16-AUG-16","SIA",NA,NA
"42172","PA3540042","162894738007","S","23-AUG-16","SOX",NA,NA
"42173","PA3540042","162894938009","S","20-SEP-16","SOX",NA,NA
"42174","PA3540042","170707342001","S","24-JAN-17","SIA",NA,NA
"42175","PA3540042","170707344001","S","12-APR-17","SOX",NA,NA
"42176","PA3540044","90044886001","S","24-MAR-09","SOX",NA,NA
"42177","PA3540044","90524484002","S","24-FEB-09","SFJ",NA,NA
"42178","PA3540044","90524486002","S","24-FEB-09","SOX",NA,NA
"42179","PA3540044","90524784005","S","10-MAR-09","SFJ",NA,NA
"42180","PA3540044","90524786005","S","10-MAR-09","SOX",NA,NA
"42181","PA3540044","91536880002","S","18-MAR-09","SOX",NA,NA
"42182","PA3540044","150588730001","S","02-FEB-15","SIA",NA,NA
"42183","PA3540044","150588731001","S","05-FEB-15","SIE",NA,NA
"42184","PA3540044","150588732001","S","05-FEB-15","SIF",NA,NA
"42185","PA3540044","150588733001","S","05-FEB-15","SOX",NA,NA
"42186","PA3540044","151443530004","S","30-APR-15","SIA",NA,NA
"42187","PA3540044","151443531004","S","30-APR-15","SIE",NA,NA
"42188","PA3540044","151443532004","S","04-MAY-15","SIF",NA,NA
"42189","PA3540044","151443533004","S","04-MAY-15","SOX",NA,NA
"42190","PA3540044","152087730006","S","24-JUL-15","SIA",NA,NA
"42191","PA3540044","152087731006","S","24-JUL-15","SIE",NA,NA
"42192","PA3540044","152087732006","S","24-JUL-15","SIF",NA,NA
"42193","PA3540044","152087733006","S","24-JUL-15","SOX",NA,NA
"42194","PA3540044","153697724001","S","12-NOV-14","SIA",NA,NA
"42195","PA3540044","153697726001","S","14-NOV-14","SOX",NA,NA
"42196","PA3540044","153698024004","S","04-NOV-14","SIA",NA,NA
"42197","PA3540044","153698025004","S","30-DEC-14","SIE",NA,NA
"42198","PA3540044","153698026004","S","30-DEC-14","SIF",NA,NA
"42199","PA3540044","153698027004","S","30-DEC-14","SOX",NA,NA
"42200","PA3540044","162896236004","S","05-AUG-16","SIA",NA,NA
"42201","PA3540044","162896237004","S","11-AUG-16","SIE",NA,NA
"42202","PA3540044","162896238004","S","11-AUG-16","SIF",NA,NA
"42203","PA3540044","162896239004","S","11-AUG-16","SOX",NA,NA
"42204","PA3540044","170707442001","S","24-JAN-17","SIA",NA,NA
"42205","PA3540044","170707443001","S","24-JAN-17","SOX",NA,NA
"42206","PA3540044","180707444001","S","26-FEB-18","SIF",NA,NA
"42207","PA3540044","182181148008","S","13-AUG-18","SIA",NA,NA
"42208","PA3540044","182181150008","S","13-AUG-18","SOX",NA,NA
"42209","PA3540045","120752112001","S","13-FEB-12","SIA",NA,NA
"42210","PA3540045","120752113001","S","13-FEB-12","SIE",NA,NA
"42211","PA3540045","120752114001","S","27-MAR-12","SOX",NA,NA
"42212","PA3540045","180595248001","S","21-FEB-18","SIA",NA,NA
"42213","PA3540045","180595249001","S","21-FEB-18","SIE",NA,NA
"42214","PA3540045","180595250001","S","21-FEB-18","SIF",NA,NA
"42215","PA3540045","180595251001","S","21-FEB-18","SOX",NA,NA
"42216","PA3540046","91089185001","S","10-MAR-09","SIA",NA,NA
"42217","PA3540046","91089186001","S","10-MAR-09","SIE",NA,NA
"42218","PA3540046","91089187001","S","10-MAR-09","SOX",NA,NA
"42219","PA3540047","121599812005","S","09-APR-12","SIA",NA,NA
"42220","PA3540047","121599813005","S","09-APR-12","SIE",NA,NA
"42221","PA3540047","121599814005","S","09-APR-12","SOX",NA,NA
"42222","PA3540047","163548436005","S","30-AUG-16","SIA",NA,NA
"42223","PA3540047","163548437005","S","30-AUG-16","SIE",NA,NA
"42224","PA3540047","163548438005","S","30-AUG-16","SIF",NA,NA
"42225","PA3540047","163548439005","S","30-AUG-16","SOX",NA,NA
"42226","PA3540049","90524984002","S","20-APR-09","SFJ",NA,NA
"42227","PA3540049","90524985002","S","20-APR-09","SIE",NA,NA
"42228","PA3540049","92322079001","S","18-AUG-09","SIE",NA,NA
"42229","PA3540049","92322079005","S","18-AUG-09","SIE",NA,NA
"42230","PA3540049","92322080001","S","18-AUG-09","SOX",NA,NA
"42231","PA3540049","92322080005","S","18-AUG-09","SOX",NA,NA
"42232","PA3540049","10004462","S","01-FEB-10","SIA",NA,NA
"42233","PA3540049","10004462002","S","01-FEB-10","SOX",NA,NA
"42234","PA3540049","10004481","S","01-FEB-10","SIA",NA,NA
"42235","PA3540049","10004482001","S","01-FEB-10","SOX",NA,NA
"42236","PA3540049","100525186004","S","01-FEB-10","SOX",NA,NA
"42237","PA3540049","10107281006","S","23-MAR-10","SIA",NA,NA
"42238","PA3540049","10107282006","S","23-MAR-10","SIE",NA,NA
"42239","PA3540049","10107283006","S","14-APR-10","SIF",NA,NA
"42240","PA3540049","10107284006","S","14-APR-10","SOX",NA,NA
"42241","PA3540049","112859374001","S","28-JUN-11","SOX",NA,NA
"42242","PA3540049","141609824003","S","09-APR-14","SIA",NA,NA
"42243","PA3540049","141609826003","S","14-MAY-14","SOX",NA,NA
"42244","PA3540049","153698224001","S","04-NOV-14","SIA",NA,NA
"42245","PA3540049","153698226001","S","24-NOV-14","SOX",NA,NA
"42246","PA3540049","160188036003","S","03-MAY-16","SIA",NA,NA
"42247","PA3540049","161333636008","S","20-APR-16","SIA",NA,NA
"42248","PA3540049","161531238009","S","20-APR-16","SOX",NA,NA
"42249","PA3540049","161849236012","S","23-MAY-16","SIA",NA,NA
"42250","PA3540049","162107536013","S","31-MAY-16","SIA",NA,NA
"42251","PA3540049","162188636014","S","09-JUN-16","SIA",NA,NA
"42252","PA3540049","162890130001","S","03-MAY-16","SIA",NA,NA
"42253","PA3540049","170188038003","S","27-JAN-17","SOX",NA,NA
"42254","PA3540049","170661637004","S","20-APR-17","SIE",NA,NA
"42255","PA3540049","170661638004","S","20-APR-17","SIF",NA,NA
"42256","PA3540049","170661639004","S","20-APR-17","SOX",NA,NA
"42257","PA3540049","172890131001","S","27-JAN-17","SOX",NA,NA
"42258","PA3540049","173033642007","S","23-AUG-17","SIA",NA,NA
"42259","PA3540049","174175536016","S","24-OCT-16","SIA",NA,NA
"42260","PA3540049","174175538016","S","24-MAR-17","SOX",NA,NA
"42261","PA3540049","180225948001","S","27-DEC-17","SFJ",NA,NA
"42262","PA3540049","180225949001","S","27-DEC-17","SIE",NA,NA
"42263","PA3540049","180225950001","S","27-DEC-17","SIF",NA,NA
"42264","PA3540049","180225951001","S","27-DEC-17","SOX",NA,NA
"42265","PA3540049","180661640004","S","12-OCT-17","SIF",NA,NA
"42266","PA7670065","171632142001","S","31-MAR-17","SIA",NA,NA
"42267","PA7670065","171632144001","S","02-JUN-17","SOX",NA,NA
"42268","PA7670065","172366542003","S","30-JUN-17","SIA",NA,NA
"42269","PA7670065","172366544003","S","25-JUL-17","SOX",NA,NA
"42270","PA7670066","90207684001","S","16-JAN-09","SIA",NA,NA
"42271","PA7670066","90207685001","S","06-FEB-09","SIA",NA,NA
"42272","PA7670066","90207686001","S","06-FEB-09","SIE",NA,NA
"42273","PA7670066","90207687001","S","07-MAY-09","SOX",NA,NA
"42274","PA7670066","10150832","S","02-JUN-10","SIA",NA,NA
"42275","PA7670066","10150832002","S","23-JUN-10","SOX",NA,NA
"42276","PA7670066","10179892004","S","19-AUG-10","SOX",NA,NA
"42277","PA7670066","10179894","S","19-AUG-10","SIA",NA,NA
"42278","PA7670066","10195981","S","28-SEP-10","SIA",NA,NA
"42279","PA7670066","10195985","S","28-SEP-10","SIA",NA,NA
"42280","PA7670066","11195982001","S","02-NOV-10","SOX",NA,NA
"42281","PA7670066","11199426003","S","11-MAY-11","SIA",NA,NA
"42282","PA7670066","11199428003","S","27-MAY-11","SOX",NA,NA
"42283","PA7670066","11246303","S","02-NOV-10","SIA",NA,NA
"42284","PA7670067","10118581","S","16-MAR-10","SIA",NA,NA
"42285","PA7670067","10118582001","S","12-MAY-10","SOX",NA,NA
"42286","PA7670067","183326743021","S","16-OCT-17","SOX",NA,NA
"42287","PA7670067","191374554001","S","24-APR-19","SIA",NA,NA
"42288","PA7670067","191374556001","S","24-APR-19","SOX",NA,NA
"42289","PA7670070","90134886001","S","16-JAN-09","SOX",NA,NA
"42290","PA7670070","91260584005","S","03-APR-09","SIA",NA,NA
"42291","PA7670070","91260586005","S","03-APR-09","SOX",NA,NA
"42292","PA7670070","10142761","S","13-MAY-10","SIA",NA,NA
"42293","PA7670070","10142762001","S","23-JUN-10","SOX",NA,NA
"42294","PA7670070","102082885001","S","14-OCT-09","SOX",NA,NA
"42295","PA7670070","11120017001","S","15-MAR-11","SOX",NA,NA
"42296","PA7670070","11219136001","S","10-JUN-11","SIA",NA,NA
"42297","PA7670070","11219136002","S","10-JUN-11","SIA",NA,NA
"42298","PA7670070","11319526005","S","16-AUG-11","SIA",NA,NA
"42299","PA7670070","11319527005","S","01-SEP-11","SOX",NA,NA
"42300","PA7670070","122765612005","S","10-JUL-12","SOX",NA,NA
"42301","PA7670070","123813112008","S","14-SEP-12","SIA",NA,NA
"42302","PA7670070","123813114008","S","14-SEP-12","SOX",NA,NA
"42303","PA7670070","12434936004","S","08-NOV-11","SIA",NA,NA
"42304","PA7670070","131375318002","S","11-FEB-13","SIA",NA,NA
"42305","PA7670070","131375320002","S","11-FEB-13","SOX",NA,NA
"42306","PA7670070","13219137001","S","28-NOV-12","SOX",NA,NA
"42307","PA7670070","141239624002","S","11-FEB-14","SIA",NA,NA
"42308","PA7670070","141239625002","S","14-APR-14","SOX",NA,NA
"42309","PA7670071","10142771","S","12-MAY-10","SIA",NA,NA
"42310","PA7670071","10142771001","S","12-MAY-10","SIE",NA,NA
"42311","PA7670071","10142771005","S","12-MAY-10","SIE",NA,NA
"42312","PA7670071","10142772001","S","12-MAY-10","SOX",NA,NA
"42313","PA7670071","10142772005","S","12-MAY-10","SOX",NA,NA
"42314","PA7670071","10142775","S","12-MAY-10","SIA",NA,NA
"42315","PA7670071","130189519001","S","16-JAN-13","SOX",NA,NA
"42316","PA7670071","130189520001","S","16-JAN-13","SIA",NA,NA
"42317","PA7670071","140189521001","S","22-NOV-13","SIA",NA,NA
"42318","PA7670071","140189522001","S","22-NOV-13","SOX",NA,NA
"42319","PA7670071","154041724002","S","19-NOV-14","SIA",NA,NA
"42320","PA7670071","154041725002","S","29-MAY-15","SOX",NA,NA
"42321","PA7670071","183761142002","S","02-NOV-17","SIA",NA,NA
"42322","PA7670071","183761144002","S","15-NOV-17","SOX",NA,NA
"42323","PA7670071","192480048001","S","16-NOV-18","SIA",NA,NA
"42324","PA7670071","192480050001","S","28-DEC-18","SOX",NA,NA
"42325","PA7670072","10124861","S","22-MAR-10","SIA",NA,NA
"42326","PA7670072","10124862001","S","20-APR-10","SOX",NA,NA
"42327","PA7670072","11199466001","S","02-MAY-11","SIA",NA,NA
"42328","PA7670072","11199467001","S","13-JUL-11","SIE",NA,NA
"42329","PA7670072","11199468001","S","13-JUL-11","SOX",NA,NA
"42330","PA7670072","11199497004","S","16-AUG-11","SIE",NA,NA
"42331","PA7670072","11199498004","S","16-AUG-11","SOX",NA,NA
"42332","PA7670072","11199506001","S","02-MAY-11","SIA",NA,NA
"42333","PA7670072","121246613002","S","22-MAR-12","SOX",NA,NA
"42334","PA7670072","131246512001","S","08-NOV-12","SIA",NA,NA
"42335","PA7670072","131246514001","S","08-NOV-12","SOX",NA,NA
"42336","PA7670072","14199507001","S","27-FEB-14","SOX",NA,NA
